skill,lv.mod,fg.mod,coordinate,groupName,subGroupName,count,m,IM_geo.dum
UNIX,2,3,1062,Technologies,Operating system software,23763,32.050624055314266,0
UPS WorldShip,1,1,335,Technologies,Materials requirements planning logistics and supply chain software,91,222.91043403939506,0
Ubuntu,2,3,1132,Technologies,Operating system software,2605,66.45745296173833,0
Ultimate Software UltiPro,1,1,386,Technologies,Human resources software,37,120.43178194337001,0
Ultra high frequency UHF radio communication systems,3,1,668,Tools and Equipment,Miscellaneous or unclassified,120,35.22134532693467,0
Underwriting software,1,1,511,Technologies,Financial analysis software,23,143.62067196230018,0
Unit testing software,2,3,1299,Technologies,Program testing software,44,8.782126437882672,0
Universal testing machines,3,1,664,Tools and Equipment,Miscellaneous or unclassified,16,75.29880091898525,0
Usability testing software,2,3,1537,Technologies,Program testing software,1,3.38931297709924,0
User Acceptance Testing,2,3,1055,Occupational Skills,Quality management,18035,53.9427951346211,0
User Datagram Protocol (UDP),2,3,1143,Technologies,Switch or router software,988,27.223436368093214,0
User Interface Design,2,3,1043,Occupational Skills,Software and web development,49267,105.85510448475502,0
User interface design software,2,3,1518,Technologies,Program testing software,3,3.38931297709924,0
VHDL (Very high-speed integrated circuit hardware description language),2,3,1077,Technologies,Development environment software,429,60.27644460854003,0
VMWare,3,3,1657,Technologies,Configuration management software,21730,36.64398469777576,0
VMWare ESX Server,3,3,1778,Technologies,Application server software,63,29.52768119363572,0
VMWare Workstation,3,3,1761,Technologies,Operating system software,52,34.914786567630536,0
VRML (Virtual reality modeling language),5,3,1885,Technologies,Computer aided design CAD software,51,21.43256270704474,0
Vacuum deposition systems,2,3,1636,Tools and Equipment,Miscellaneous or unclassified,5,66.2211158053487,0
Vacuum test chambers,4,1,716,Tools and Equipment,Miscellaneous or unclassified,4,42.06037034590667,1
Value Analysis,1,1,100,Technologies,Analytical or scientific software,1760,105.77176856532157,0
Variable frequency drive VFD software,4,2,995,Technologies,Industrial control software,33,95.30705788201948,1
Variable frequency drives VFD,4,2,873,Tools and Equipment,Information Technology and telecommunications,1231,118.13891176002906,1
Varian Medical Systems,2,3,1335,Technologies,Medical software,38,97.26534121253245,0
Vector CANalyzer,2,3,1306,Technologies,Analytical or scientific software,32,101.78180077427662,0
Vector CANoe,2,3,1462,Technologies,Development environment software,12,11.329077461796949,0
Vector network analyzers,2,3,1350,Tools and Equipment,Miscellaneous or unclassified,24,77.7433354600011,0
VectorWorks ARCHITECT,5,4,2057,Technologies,Computer aided design CAD software,3,37.3996236067331,0
Vectorscopes,5,4,2089,Tools and Equipment,Miscellaneous or unclassified,20,77.09072225488111,0
Vehicle management software,1,1,432,Technologies,Facilities management software,4,174.567175962041,0
Velocimeters,4,2,949,Tools and Equipment,Miscellaneous or unclassified,4,54.9593152716093,1
Velvet,5,4,2009,Technologies,Analytical or scientific software,534,397.31235050794635,0
Ventsim,1,1,334,Technologies,Analytical or scientific software,91,63.56279853161469,0
Verification software,4,2,847,Technologies,Analytical or scientific software,298,152.46426762264315,1
Verilog,2,3,1076,Technologies,Development environment software,676,46.09367235814476,0
Veritas NetBackup,3,3,1751,Technologies,Backup or archival software,133,36.54386036737334,0
Vero Software SMIRTsoftware,4,2,960,Technologies,Computer aided manufacturing CAM software,19,229.6485218735361,1
Version control software,2,3,1230,Technologies,File versioning software,428,36.386498632468374,0
Very high frequency VHF radio communication systems,3,1,661,Tools and Equipment,Information Technology and telecommunications,611,186.6784133746063,0
Video Editing,5,4,1959,Occupational Skills,Video production and computer graphics,12369,97.88551732826448,0
Video Production,5,4,1966,Occupational Skills,Video production and computer graphics,7780,93.66158073423588,0
Video analysis software,5,4,2087,Technologies,Analytical or scientific software,15,227.8273141099402,0
Video conference software,1,1,474,Technologies,Video conferencing software,62,143.07173519380453,0
Video consoles,2,4,1901,Tools and Equipment,Miscellaneous or unclassified,167,59.07499285033997,0
Video development software,5,4,2071,Technologies,Video creation and editing software,17,75.03846853982306,0
Video editing software,5,4,1957,Technologies,Video creation and editing software,1868,98.94847282635335,0
Video game consoles,2,4,1899,Technologies,Computer Games,400,134.05522769532314,0
Video game software,5,4,2094,Technologies,Action games,22,69.82101405405251,0
Video monitoring systems,3,1,666,Technologies,Surveillance Systems,156,131.28735203651215,0
Video production software,5,4,2059,Technologies,Video creation and editing software,59,94.47486641716613,0
Video recording systems,3,4,1908,Tools and Equipment,Miscellaneous or unclassified,10,58.38556328202435,0
Video retrieval systems,1,1,356,Technologies,Information retrieval or search software,20,85.45945632284958,0
Video servers,3,4,1906,Tools and Equipment,Miscellaneous or unclassified,54,119.1432037131805,0
Videoconferencing software,1,1,479,Technologies,Video conferencing software,144,136.45258930396582,0
Virtual Reality,5,4,2129,Technologies,Graphics or photo imaging software,1889,141.7684708281281,0
Virtual network computing VNC software,3,3,1810,Technologies,Platform interconnectivity software,11,27.961924141576738,0
Virtual private networking VPN software,3,3,1700,Technologies,Network security and virtual private network VPN equipment software,843,31.192841964759175,0
Virtual reality computed tomography CT imaging software,1,1,271,Technologies,Medical software,386,130.8956448406636,0
Virtual reality software,5,4,2083,Technologies,Graphics or photo imaging software,12,89.99943344016012,0
Virtual simulation software,4,5,2161,Technologies,Medical software,3,113.844458672702,1
Virus protection software,3,3,1766,Technologies,Transaction security and virus protection software,87,19.2055317185636,0
Virus scanning software,1,1,582,Technologies,Transaction security and virus protection software,3,NA,0
Vision Software,2,2,770,Technologies,Procurement software,202,113.60637347653058,0
Visual Effects / VFX,5,4,2130,Technologies,Graphics or photo imaging software,4209,103.77808255111168,0
Visual OTTHYMO,4,2,861,Technologies,Analytical or scientific software,79,103.6780203103817,1
Vitria M3O Operational Intelligence,2,2,768,Technologies,Enterprise resource planning ERP software,1,135.409994191981,0
Voice activated software,3,1,675,Technologies,Voice recognition software,2,118.38597000931,0
Voice dictation software,1,1,544,Technologies,Voice recognition software,6,221.23193797505252,0
Voice over LTE (VoLTE),2,3,1600,Technologies,Networking and telecommunications,152,98.58792864575163,0
Voice over internet protocol VoIP systems,3,3,1675,Technologies,Networking and telecommunications,9436,60.17404056789305,0
Voice over internet protocol VoiP system software,3,3,1809,Technologies,Internet protocol IP multimedia subsystem software,16,154.988585077011,0
Voice picking software,2,3,1519,Technologies,Voice synthesizer and recognition software,207,278.5933717509131,0
Voice recognition software,1,1,186,Technologies,Voice recognition software,222,155.4101868834403,0
VoiceThread,1,4,1898,Technologies,Computer based training software,6,NA,0
Voltage meters,2,2,773,Tools and Equipment,Miscellaneous or unclassified,51,67.19390548635809,0
Walmart Retail Link,1,1,448,Technologies,Information retrieval or search software,64,115.8113401721038,0
Warehouse management system WMS,1,1,98,Technologies,Materials requirements planning logistics and supply chain software,9546,233.35479729951675,0
Warning flags,1,3,1013,Tools and Equipment,Miscellaneous or unclassified,6,13.125,0
Waste management software,1,1,559,Technologies,Analytical or scientific software,23,115.74134655350177,0
Water quality samplers,4,1,740,Tools and Equipment,Miscellaneous or unclassified,1,74.8253893373068,1
Waterfall Software Development,2,3,1070,Occupational Skills,Software and web development,12665,66.15256358807507,0
Waters MassLynx,1,1,457,Technologies,Analytical or scientific software,15,95.6815053652588,0
Watershed modeling system WMS software,1,1,215,Technologies,Analytical or scientific software,979,179.3691040390779,0
Watir,2,3,1384,Technologies,Program testing software,53,12.434808619360275,0
Waveform generators,2,3,1468,Tools and Equipment,Miscellaneous or unclassified,9,26.896317958835585,0
Wearable computers,2,3,1441,Tools and Equipment,Miscellaneous or unclassified,11,78.43071663506463,0
Weather balloons,1,1,549,Tools and Equipment,Miscellaneous or unclassified,3,18.2780296665785,0
Web Design,5,4,1948,Occupational Skills,Software and web development,10174,89.36208922164201,0
Web Development,2,3,1124,Occupational Skills,Software and web development,18815,52.1263716524428,0
Web browser software,1,1,486,Technologies,Internet browser software,11,151.1096536432437,0
Web conferencing software,1,1,374,Technologies,Video conferencing software,90,153.50513961525908,0
Web design software,5,4,2063,Technologies,Web page creation and editing software,126,125.27905781182872,0
Web editing software,5,4,2029,Technologies,Web page creation and editing software,65,108.33376057171074,0
Web page design software,5,4,2090,Technologies,Web page creation and editing software,8,133.58853190921937,0
Web server software,2,3,1483,Technologies,Transaction server software,46,10.866704586593459,0
Web servers,2,3,1224,Technologies,Operating system software,2200,22.34673001978282,0
Web service definition language WDSL,2,3,1514,Technologies,Development environment software,5,7.74948434277142,0
Web-based information systems,3,3,1803,Technologies,Data base user interface and query software,14,222.82180772884269,0
WebCT,1,1,232,Technologies,Computer based training software,981,149.82120735480248,0
WebFOCUS,2,3,1277,Technologies,Enterprise application integration software,199,55.248179609155216,0
WebTrends Analytics,5,4,2073,Technologies,Analytical or scientific software,31,115.38789130234616,0
Webinar software,5,4,2064,Technologies,Network conferencing software,101,138.87665328327827,0
Websense Data Loss Prevention,3,3,1733,Technologies,Network security or virtual private network VPN management software,1,NA,0
Website development software,1,4,1894,Technologies,Web page creation and editing software,33,122.44677815840019,0
Website management software,5,4,2076,Technologies,Web page creation and editing software,44,105.09502928967997,0
Well logging software,1,1,473,Technologies,Analytical or scientific software,1,NA,0
Westlaw,1,1,191,Technologies,Information retrieval or search software,388,162.63268091819478,0
WhatsApp,1,1,185,Technologies,Instant messaging software,3405,203.51177567275377,0
Whitesmoke,5,4,2146,Technologies,Word processing software,1,NA,0
Wide area network WAN optimization software,3,3,1760,Technologies,Network operating system enhancement software,195,18.727753147644272,0
Wide area network WAN software,3,3,1663,Technologies,WAN switching software and firmware,837,29.965494589605346,0
WideOrbit,5,4,1999,Technologies,Music or sound editing software,222,103.73645662659281,0
Win CE,5,4,2061,Technologies,Operating system software,17,76.32250520768774,0
WinBUGS,4,2,888,Technologies,Analytical or scientific software,30,29.41069626577697,1
WinCross,4,2,880,Technologies,Analytical or scientific software,37,32.431181892499026,1
WinOcular,2,3,1540,Technologies,Document management software,3,32.0006309894704,0
Wind River VxWorks,2,3,1102,Technologies,Operating system software,3,4.863104325699746,0
Windows Media Player,5,4,2051,Technologies,Music or sound editing software,5,95.0850970860898,0
