skill,score,digital_assign
Trimble Geomatics Office,54.9593152716093,1
Trimble Pathfinder Office,223.90027843916,1
Trimble SketchUp,104.42637006316096,1
Trimming knives,395.444946804528,0
Tripods,153.01430010055543,0
Trombones,248.3747831943849,0
Tropics,216.43631443739807,1
Troubleshooting,161.52962743259448,0
Troubleshooting software,52.80995214314402,1
Truck cranes,351.6745611120291,0
Truck driving,348.3802729791819,0
Truck mounted cranes,261.0068219039734,0
Truck-mounted cranes,227.64511435478278,0
Truckmate,128.19258710905257,1
Trumpets,207.6112795431989,0
Tub grinders,392.44225081371343,0
Tubing benders,206.48974857531536,0
Tubing cutters,382.0695098973566,0
Tubing pumps,20.479130164240466,1
Tufting machines,474.5642190396002,0
Tuggers,378.3527595836093,0
Tungsten inert gas TIG welding equipment,115.440488537899,0
Tunnel ovens,268.6378781219097,0
Turbidimeters,161.40353281243466,0
Turbidity meters,172.3622661127809,0
Turbine pumps,209.74521493274165,0
Turnbuckles,412.91208316936,0
Turning centers,212.49623153139189,0
Turning lathes,261.53924567125193,0
Turning machines,259.8484700648739,0
Turning tools,205.7933111622341,0
Turret lathes,287.39361051910714,0
Turret presses,249.23177924978233,0
Turret punch presses,300.7062509329224,0
Turret punches,291.2457581687543,0
Twin screw extruders,220.9831495874827,0
Two-dimensional 2D computer aided design CAD software,67.1174855709182,1
Two-way radios,306.7251296357322,1
Tympanometers,119.00529782266982,0
UML (Unified Modeling Language),54.86849847842837,1
UNIX,32.050624055314266,1
UPS WorldShip,222.91043403939506,1
USP guidelines,127.5820478639405,0
Ubuntu,66.45745296173833,1
Ultimate Software UltiPro,120.43178194337001,1
Ultra high frequency UHF radio communication systems,35.22134532693467,1
Ultrasonic cleaners,219.26092030314348,0
Ultrasound machines,216.2901706168123,0
Ultrasound probes,140.811687818199,0
Ultraviolet UV disinfection systems,303.412588878246,0
Uncoupling levers,134.49603400552257,0
Underwater cameras,203.6209353858241,0
Underwater welding equipment,148.90444557476536,0
Underwriting,163.62988882240418,0
Underwriting software,143.62067196230018,1
Unit testing software,8.782126437882672,1
Universal grinding machines,218.74248211674447,0
Universal testing machines,75.29880091898525,1
Urinary catheters,178.75609331323506,0
Usability testing software,3.38931297709924,1
User Acceptance Testing,53.9427951346211,1
User Datagram Protocol (UDP),27.223436368093214,1
User Interface Design,105.85510448475502,1
User interface design software,3.38931297709924,1
Utility locators,275.959594363496,0
Utility trucks,295.2875687722845,0
VHDL (Very high-speed integrated circuit hardware description language),60.27644460854003,1
VMWare,36.64398469777576,1
VMWare ESX Server,29.52768119363572,1
VMWare Workstation,34.914786567630536,1
VRML (Virtual reality modeling language),21.43256270704474,1
Vacuum bags,432.53971065197095,0
Vacuum brushes,443.240818627075,0
Vacuum deposition systems,66.2211158053487,1
Vacuum filters,413.32520404255246,0
Vacuum formers,123.58695709937939,0
Vacuum furnaces,301.1132259346417,0
Vacuum lifters,348.4997471634464,0
Vacuum ovens,443.240818627075,0
Vacuum pumps,256.06296039135395,0
Vacuum stations,406.82294071215694,0
Vacuum systems,269.8612092901694,0
Vacuum tanks,299.9233740151418,0
Vacuum test chambers,42.06037034590667,1
Value Analysis,105.77176856532157,1
Variable frequency drive VFD software,95.30705788201948,1
Variable frequency drives VFD,118.13891176002906,1
Varian Medical Systems,97.26534121253245,1
Vector CANalyzer,101.78180077427662,1
Vector CANoe,11.329077461796949,1
Vector network analyzers,77.7433354600011,1
Vector signal generators,113.844458672702,0
VectorWorks ARCHITECT,37.3996236067331,1
Vectorscopes,77.09072225488111,1
Vehicle hoists,252.17742588440888,0
Vehicle management software,174.567175962041,1
Velocimeters,54.9593152716093,1
Velvet,397.31235050794635,1
Vendor management,129.41244803316516,0
Ventilation equipment,269.2902537690147,0
Ventilation systems,262.1125915215922,0
Ventilators,213.8563356089159,0
Ventsim,63.56279853161469,1
Verification software,152.46426762264315,1
Verilog,46.09367235814476,1
Veritas NetBackup,36.54386036737334,1
Vernier calipers,279.3257371413508,0
Vernier micrometers,208.24938241754973,0
Vero Software SMIRTsoftware,229.6485218735361,1
Version control software,36.386498632468374,1
Vertical milling machines,255.57729339053992,0
Vertical mills,209.73153622654576,0
Vertical turning centers,203.28884580541,0
Very high frequency VHF radio communication systems,186.6784133746063,1
Vibrating screens,210.5622532398364,0
Vibrating tables,395.3112798050101,0
Vibration analysis software,207.406332371201,1
Vibration monitors,122.909450766947,0
Vibration tables,157.4038273230782,0
Vibratomes,46.642005672411535,1
Vibratory compactors,364.0659618062536,0
Video Editing,97.88551732826448,1
Video Production,93.66158073423588,1
Video analysis software,227.8273141099402,1
Video camcorders,144.57801427768618,0
Video camera systems,140.7612087840617,0
Video conference software,143.07173519380453,1
Video consoles,59.07499285033997,1
Video converters,152.29854375881,0
Video development software,75.03846853982306,1
Video editing equipment,95.94017207460794,0
Video editing software,98.94847282635335,1
Video game consoles,134.05522769532314,1
Video game software,69.82101405405251,1
Video monitoring systems,131.28735203651215,1
Video production software,94.47486641716613,1
Video projectors,212.2162423560523,0
Video recording systems,58.38556328202435,1
Video retrieval systems,85.45945632284958,1
Video screens,243.97899763167263,0
Video servers,119.1432037131805,1
Video surveillance cameras,240.22320666948542,0
Videoconferencing equipment,116.7513208095224,0
Videoconferencing software,136.45258930396582,1
Videophones,208.41667078314651,0
Vinyl gloves,334.32531797425725,0
Violins,269.1943974433996,0
Virtual Reality,141.7684708281281,1
Virtual network computing VNC software,27.961924141576738,1
Virtual power plant platform,121.0370029033084,0
Virtual private networking VPN software,31.192841964759175,1
Virtual reality computed tomography CT imaging software,130.8956448406636,1
Virtual reality software,89.99943344016012,1
Virtual simulation software,113.844458672702,1
Virus protection software,19.2055317185636,1
Viscometers,167.44288507663694,0
Viscosity cups,370.395352232583,0
Vision Software,113.60637347653058,1
Vision systems,115.26557013188778,0
Visual Effects / VFX,103.77808255111168,1
Visual Merchandising,194.70939365904258,0
Visual OTTHYMO,103.6780203103817,1
Visual display boards,115.64086094903101,0
Vital signs monitors,160.47624253879027,0
Vitria M3O Operational Intelligence,135.409994191981,1
Voice activated software,118.38597000931,1
Voice dictation software,221.23193797505252,1
Voice output devices,160.8774505644454,0
Voice over LTE (VoLTE),98.58792864575163,1
Voice over internet protocol VoIP systems,60.17404056789305,1
Voice over internet protocol VoiP system software,154.988585077011,1
Voice picking software,278.5933717509131,1
Voice recognition software,155.4101868834403,1
Volt meters,115.04611269566529,0
Volt-ammeters,125.10644205214145,0
Voltage meters,67.19390548635809,1
Voltage testers,113.73579045148306,0
Voltmeters,85.85090366709984,0
Volume ventilators,247.055803125183,0
Volumetric flasks,232.89669195494156,0
Volunteer Management,170.6450314018493,0
WELL Building Standard,272.8207603502329,0
Waffle irons,412.45154861913335,0
Waffle makers,357.3875294074128,0
Walking floor trailers,371.19068889718307,0
Walking foot machines,445.55646728499477,0
Walmart Retail Link,115.8113401721038,1
Warehouse dollies,324.7710805632156,0
Warehouse management system WMS,233.35479729951675,1
Warning flags,13.125,1
Warning horns,177.85751124748768,0
Washing machines,382.82631206083886,0
Waste diversion,256.12707803889793,0
Waste management software,115.74134655350177,1
Wastewater lift stations,297.1965045063138,0
Wastewater processing,204.67322162634846,0
Wastewater samplers,95.6815053652588,0
Water Resource Management,107.46375878231363,0
Water baths,126.98179798439217,0
Water clarifiers,126.30288157877109,0
Water conservation,174.88610611778668,0
Water distribution systems,282.2412330853625,0
Water filters,263.93446026745846,0
Water flow meters,248.54668839028835,0
Water gauges,428.417156477295,0
Water heaters,322.61137969700155,0
Water jet cutters,210.93993148322767,0
Water jet cutting machines,418.67127614801717,0
Water jets,322.2995177364012,0
Water level meters,103.27925308472798,0
Water mist systems,203.28884580541,0
Water pressure gauges,427.113045664027,0
Water pump pliers,128.0099685640466,0
Water pumps,278.0654872880332,0
Water purification systems,272.72579634686633,0
Water purifiers,146.347059380903,0
Water quality samplers,74.8253893373068,1
Water removal pumps,357.785840139782,0
Water retention tanks,262.69336574230726,0
Water samplers,214.78228177798619,0
Water softeners,299.8218680805482,0
Water spraying equipment,308.13063850538686,0
Water test kits,149.28917041044016,0
Water transfer systems,54.9593152716093,1
Water treatment equipment,303.4557820924098,0
Water treatment systems,225.63551031643365,0
Waterfall Software Development,66.15256358807507,1
Waters MassLynx,95.6815053652588,1
Watershed modeling system WMS software,179.3691040390779,1
Watir,12.434808619360275,1
Watt meters,91.36508799705413,0
Wattmeters,146.45558603364503,0
Wave gauges,88.6270702677514,0
Waveform generators,26.896317958835585,1
Waveform monitors,122.90658553242189,0
Waxing Machines,438.3344732008147,0
Wearable computers,78.43071663506463,1
Weather balloons,18.2780296665785,1
Weather stations,173.31436787098943,0
Web Design,89.36208922164201,1
Web Development,52.1263716524428,1
Web browser software,151.1096536432437,1
Web conferencing software,153.50513961525908,1
Web design software,125.27905781182872,1
Web editing software,108.33376057171074,1
Web page design software,133.58853190921937,1
Web presses,312.5668086667531,0
Web server software,10.866704586593459,1
Web servers,22.34673001978282,1
Web service definition language WDSL,7.74948434277142,1
Web-based information systems,222.82180772884269,1
WebCT,149.82120735480248,1
WebFOCUS,55.248179609155216,1
WebTrends Analytics,115.38789130234616,1
Webbing stretchers,378.45440727671365,0
Webinar equipment,101.95276895656714,0
Webinar software,138.87665328327827,1
Website development software,122.44677815840019,1
Website management software,105.09502928967997,1
Weed cutters,337.787027421676,0
Weed sprayers,323.27186191540886,0
Weedeaters,368.56908389623317,0
Weight belts,279.9306855092122,0
Weight machines,171.75714713532443,0
Weight plates,350.66634899498536,0
Weight training equipment,287.3966960729114,0
Welding,324.1845961411262,0
Welding electrodes,298.0108206744238,0
Welding equipment,377.4855080219181,0
Welding gloves,383.8163567632702,0
Welding guns,270.288136637437,0
Welding tips,400.897472759431,0
Welding tools,239.33811221225037,0
Welding torches,380.8456237875193,0
Well drilling rigs,357.19404117289895,0
Westlaw,162.63268091819478,1
Wet-dry vacuums,443.240818627075,0
WhatsApp,203.51177567275377,1
Wheel chocks,275.7301382016437,0
Wheelchair lifts,238.10902844446832,0
Wheeled carts,364.88601324877646,0
Wheeled excavators,300.68873696791024,0
Whirlpool baths,437.2433881361312,0
Whirlpool tubs,393.94394852026295,0
Wide area network WAN optimization software,18.727753147644272,1
Wide area network WAN software,29.965494589605346,1
Wide format printers,181.4230661348516,0
WideOrbit,103.73645662659281,1
Wildlife cameras,98.5978132280714,0
Win CE,76.32250520768774,1
WinBUGS,29.41069626577697,1
WinCross,32.431181892499026,1
WinOcular,32.0006309894704,1
Winch trucks,356.01568051308965,0
Winches,245.08760908848961,0
Wind River VxWorks,4.863104325699746,1
Wind power generation,160.57322856979863,0
Wind sensors,327.116130305561,0
Windows Media Player,95.0850970860898,1
Windows servers,36.740449398863134,1
Windrowers,316.75522855660165,0
Wire crimpers,299.80198195594124,0
Wire cutting machines,201.7828276155758,0
Wire cutting tools,382.2518427782959,0
Wire gauges,269.3419887671774,0
Wire ropes,303.958143360886,0
Wire strippers,205.44566575054387,0
Wire stripping pliers,203.61670117730065,0
Wired microphones,44.2898081620628,1
Wireless microphones,174.27915853444873,0
Wireless network controllers,47.32327656202533,1
Wireshark,31.05146788389235,1
Wonderware InTouch,51.273775748495595,1
Wood chippers,378.73485344624567,0
Wood files,322.3881017938353,0
Wood lathes,327.5453724149018,0
Wood saws,319.413642931039,0
Wooden forms,349.09565728918676,0
Word processing software,138.06534319955932,1
WordPerfect,169.4439922162459,1
WordPress,104.78867430687309,1
Work gloves,294.3773175082577,0
Work lights,174.980658159601,0
Work order management,149.69106890395085,0
Work order software,249.39658092383206,1
Work platforms,283.4939190103767,0
Work scheduling,249.59002209699466,0
Work scheduling software,135.11042380013058,1
Work under pressure,247.74557478927264,0
Work vans,309.13601359729427,0
Workbrain Time and Attendance,293.8052111785157,1
Workflow software,135.358448016503,1
Workforce management software,140.92650833893913,1
Workshop presses,317.57619690480715,0
Workstation platforms,71.74939306355834,1
WorldCat,143.82690258933158,1
Wrapping equipment,297.53965315515194,0
Wrapping machines,337.10196477380526,0
Wrike,111.77092399482963,1
Writing,182.95698768654256,0
Writing guides,104.69093307059003,0
XBRL (eXtensible Business Reporting Language),122.39027165564895,1
XHTML (Extensible HyperText Markup Language),32.43857566281171,1
XML,123.9903970288507,1
XPATH (XML Path Language),18.316966461827104,1
XSL (Extensible stylesheet language),10.784622466628205,1
XSLT  (Extensible stylesheet language transformations),23.786324259184493,1
XV,191.71818497552502,1
Xcode,15.40065664691178,1
Xerox DocuShare,96.1337959219772,1
Xylophones,268.72872620215,0
Yardi,143.2062869437394,1
Yardi Systems Yardi Enterprise,98.3300853105558,1
Yiddish,188.73331899855003,0
Yield management systems,154.931814112315,1
Yoga Instruction,190.0210307299969,0
Young Adult Literature,78.85728764994226,0
Zabbix,25.015879531367258,1
Zachman Framework,29.562753067729645,1
Zemax,53.37661203726015,1
Zend Framework,7.66435568161201,1
Zero Defects,186.6788992769727,0
Zero Waste,214.4197234393891,0
Zero carbon,147.96434440819593,0
Zero energy,183.1165053687231,0
Zero-based Budgeting,122.14361384227668,0
Zoho Projects,106.52527143867044,1
Zoller,164.78473005512262,1
Zooarchaeology,114.6424736053005,0
Zoology,163.52718533813203,0
Zoom lenses,53.9545253748595,1
Zoomerang,121.48279510448,1
Zuken,24.986378248841508,1
buildingSMART,152.40794642040342,0
dBASE,107.3287575144883,1
dBASE Plus,18.058044371555066,1
dSPACE,63.138494215166986,1
dbSNP,25.6494733747416,1
desktop publishing,132.03002617746608,1
dtSearch,173.23668442159,1
e-Discovery,134.50317702022824,0
eBuy,128.11834271167513,1
eClinicalWorks,84.7704955745783,1
eQuest,238.40619902701263,1
eTakeoff,133.00790602879692,1
eTrac,142.53209369254938,1
eXe,208.69806597666914,1
eXtensible Business Reporting Language XBRL,121.29919985958095,1
iGrafx,51.979996778155396,1
iPro,176.39334058632826,1
iView Systems,133.997196755789,1
image processing,62.81245188647316,1
information filing,182.39339459841176,0
